"Watershed","SnowcourseID","Date","Point","SnowDEPTH","SWE"
"JUNCTION","JUNC",1997-02-12,4,56,12
"JUNCTION","JUNC",1997-02-12,5,61,14
"JUNCTION","JUNC",1997-02-12,6,60,14
"JUNCTION","JUNC",1997-02-12,7,58,13
"JUNCTION","JUNC",1997-02-12,8,57,12
"JUNCTION","JUNC",1997-02-12,9,53,12
"JUNCTION","JUNC",1997-02-12,10,55,12
"JUNCTION","JUNC",1997-02-27,1,48,12
"JUNCTION","JUNC",1997-02-27,2,52,14
"JUNCTION","JUNC",1997-02-27,3,50,13
"JUNCTION","JUNC",1997-02-27,4,43,11
"JUNCTION","JUNC",1997-02-27,5,53,13
"JUNCTION","JUNC",1997-02-27,6,52,14
"JUNCTION","JUNC",1997-02-27,7,51,13
"JUNCTION","JUNC",1997-02-27,8,51,13
"JUNCTION","JUNC",1997-02-27,9,46,12
"JUNCTION","JUNC",1997-02-27,10,47,12
"JUNCTION","JUNC",1997-03-14,1,70,16
"JUNCTION","JUNC",1997-03-14,2,71,18
"JUNCTION","JUNC",1997-03-14,3,67,16
"JUNCTION","JUNC",1997-03-14,4,65,16
"JUNCTION","JUNC",1997-03-14,5,64,15
"JUNCTION","JUNC",1997-03-14,6,69,17
"JUNCTION","JUNC",1997-03-14,7,70,17
"JUNCTION","JUNC",1997-03-14,8,71,18
"JUNCTION","JUNC",1997-03-14,9,70,17
"JUNCTION","JUNC",1997-03-14,10,69,16
"JUNCTION","JUNC",1997-03-26,1,72,17
"JUNCTION","JUNC",1997-03-26,2,70,19
"JUNCTION","JUNC",1997-03-26,3,69,18
"JUNCTION","JUNC",1997-03-26,4,69,18
"JUNCTION","JUNC",1997-03-26,5,69,17
"JUNCTION","JUNC",1997-03-26,6,69,17
"JUNCTION","JUNC",1997-03-26,7,67,19
"JUNCTION","JUNC",1997-03-26,8,65,15
"JUNCTION","JUNC",1997-03-26,9,64,17
"JUNCTION","JUNC",1997-03-26,10,64,17
"JUNCTION","JUNC",1997-04-10,1,5,2
"JUNCTION","JUNC",1997-04-10,2,4,1
"JUNCTION","JUNC",1997-04-10,3,5,2
"JUNCTION","JUNC",1997-04-10,4,0,0
"JUNCTION","JUNC",1997-04-10,5,8,3
"JUNCTION","JUNC",1997-04-10,6,0,0
"JUNCTION","JUNC",1997-04-10,7,5,2
"JUNCTION","JUNC",1997-04-10,8,0,0
"JUNCTION","JUNC",1997-04-10,9,0,0
"JUNCTION","JUNC",1997-04-10,10,4,1
"JUNCTION","JUNC",1997-04-23,1,0,0
"JUNCTION","JUNC",1997-04-23,2,0,0
"JUNCTION","JUNC",1997-04-23,3,0,0
"JUNCTION","JUNC",1997-04-23,4,0,0
"JUNCTION","JUNC",1997-04-23,5,0,0
"JUNCTION","JUNC",1997-04-23,6,0,0
"JUNCTION","JUNC",1997-04-23,7,0,0
"JUNCTION","JUNC",1997-04-23,8,0,0
"JUNCTION","JUNC",1997-04-23,9,0,0
"JUNCTION","JUNC",1997-04-23,10,0,0
"JUNCTION","JUNC",1998-02-18,1,9,1
"JUNCTION","JUNC",1998-02-18,2,10,4
"JUNCTION","JUNC",1998-02-18,3,13,4
"JUNCTION","JUNC",1998-02-18,4,10,4
"JUNCTION","JUNC",1998-02-18,5,14,4
"JUNCTION","JUNC",1998-02-18,6,11,4
"JUNCTION","JUNC",1998-02-18,7,0,0
"JUNCTION","JUNC",1998-02-18,8,13,5
"JUNCTION","JUNC",1998-02-18,9,13,4
"JUNCTION","JUNC",1998-02-18,10,13,3
"JUNCTION","JUNC",1998-03-04,1,0,0
"JUNCTION","JUNC",1998-03-04,2,0,0
"JUNCTION","JUNC",1998-03-04,3,0,0
"JUNCTION","JUNC",1998-03-04,4,0,0
"JUNCTION","JUNC",1998-03-04,5,0,0
"JUNCTION","JUNC",1998-03-04,6,0,0
"JUNCTION","JUNC",1998-03-04,7,0,0
"JUNCTION","JUNC",1998-03-04,8,0,0
"JUNCTION","JUNC",1998-03-04,9,0,0
"JUNCTION","JUNC",1998-03-04,10,0,0
"JUNCTION","JUNC",1998-03-26,1,0,0
"JUNCTION","JUNC",1998-03-26,2,0,0
"JUNCTION","JUNC",1998-03-26,3,0,0
"JUNCTION","JUNC",1998-03-26,4,0,0
"JUNCTION","JUNC",1998-03-26,5,0,0
"JUNCTION","JUNC",1998-03-26,6,0,0
"JUNCTION","JUNC",1998-03-26,7,0,0
"JUNCTION","JUNC",1998-03-26,8,0,0
"JUNCTION","JUNC",1998-03-26,9,0,0
"JUNCTION","JUNC",1998-03-26,10,0,0
"JUNCTION","JUNC",1999-02-25,1,27,6
"JUNCTION","JUNC",1999-02-25,2,41,11
"JUNCTION","JUNC",1999-02-25,3,33,7
"JUNCTION","JUNC",1999-02-25,4,36,7
"JUNCTION","JUNC",1999-02-25,5,28,7
"JUNCTION","JUNC",1999-02-25,6,38,9
"JUNCTION","JUNC",1999-02-25,7,32,6
"JUNCTION","JUNC",1999-02-25,8,25,5
"JUNCTION","JUNC",1999-02-25,9,28,6
"JUNCTION","JUNC",1999-02-25,10,28,5
"JUNCTION","JUNC",1999-03-11,1,34,9
"JUNCTION","JUNC",1999-03-11,2,39,9
"JUNCTION","JUNC",1999-03-11,3,30,7
"JUNCTION","JUNC",1999-03-11,4,34,10
"JUNCTION","JUNC",1999-03-11,5,29,8
"JUNCTION","JUNC",1999-03-11,6,37,10
"JUNCTION","JUNC",1999-03-11,7,25,6
"JUNCTION","JUNC",1999-03-11,8,24,5
"JUNCTION","JUNC",1999-03-11,9,25,5
"JUNCTION","JUNC",1999-03-11,10,28,6
"JUNCTION","JUNC",1999-03-25,1,24,9
"JUNCTION","JUNC",1999-03-25,2,27,11
"JUNCTION","JUNC",1999-03-25,3,20,7
"JUNCTION","JUNC",1999-03-25,4,23,9
"JUNCTION","JUNC",1999-03-25,5,0,0
"JUNCTION","JUNC",1999-03-25,6,24,9
"JUNCTION","JUNC",1999-03-25,7,18,5
"JUNCTION","JUNC",1999-03-25,8,18,3
"JUNCTION","JUNC",1999-03-25,9,18,4
"JUNCTION","JUNC",1999-03-25,10,14,3
"JUNCTION","JUNC",1999-04-08,1,0,0
"JUNCTION","JUNC",1999-04-08,2,0,0
"JUNCTION","JUNC",1999-04-08,3,0,0
"JUNCTION","JUNC",1999-04-08,4,0,0
"JUNCTION","JUNC",1999-04-08,5,0,0
"JUNCTION","JUNC",1999-04-08,6,0,0
"JUNCTION","JUNC",1999-04-08,7,0,0
"JUNCTION","JUNC",1999-04-08,8,0,0
"JUNCTION","JUNC",1999-04-08,9,0,0
"JUNCTION","JUNC",1999-04-08,10,0,0
"JUNCTION","JUNC",2000-02-21,1,18,2
"JUNCTION","JUNC",2000-02-21,2,23,3
"JUNCTION","JUNC",2000-02-21,3,25,4
"JUNCTION","JUNC",2000-02-21,4,22,3
"JUNCTION","JUNC",2000-02-21,5,18,3
"JUNCTION","JUNC",2000-02-21,6,23,4
"JUNCTION","JUNC",2000-02-21,7,18,3
"JUNCTION","JUNC",2000-02-21,8,19,3
"JUNCTION","JUNC",2000-02-21,9,18,3
"JUNCTION","JUNC",2000-02-21,10,22,3
"JUNCTION","JUNC",2000-02-26,1,0,0
"JUNCTION","JUNC",2000-02-26,2,0,0
"JUNCTION","JUNC",2000-02-26,3,0,0
"JUNCTION","JUNC",2000-02-26,4,0,0
"JUNCTION","JUNC",2000-02-26,5,0,0
"JUNCTION","JUNC",2000-02-26,6,0,0
"JUNCTION","JUNC",2000-02-26,7,0,0
"JUNCTION","JUNC",2000-02-26,8,0,0
"JUNCTION","JUNC",2000-02-26,9,0,0
"JUNCTION","JUNC",2000-02-26,10,0,0
"JUNCTION","JUNC",2001-02-14,1,50,9
"JUNCTION","JUNC",2001-02-14,2,58,13
"JUNCTION","JUNC",2001-02-14,3,46,7
"JUNCTION","JUNC",2001-02-14,4,55,10
"JUNCTION","JUNC",2001-02-14,5,53,9
"JUNCTION","JUNC",2001-02-14,6,60,13
"JUNCTION","JUNC",2001-02-14,7,46,7
"JUNCTION","JUNC",2001-02-14,8,48,8
"JUNCTION","JUNC",2001-02-14,9,46,7
"JUNCTION","JUNC",2001-02-14,10,44,7
"JUNCTION","JUNC",2001-02-28,1,71,12
"JUNCTION","JUNC",2001-02-28,2,76,17
"JUNCTION","JUNC",2001-02-28,3,69,12
"JUNCTION","JUNC",2001-02-28,4,71,13
"JUNCTION","JUNC",2001-02-28,5,69,11
"JUNCTION","JUNC",2001-02-28,6,77,17
"JUNCTION","JUNC",2001-02-28,7,62,10
"JUNCTION","JUNC",2001-02-28,8,60,9
"JUNCTION","JUNC",2001-02-28,9,62,11
"JUNCTION","JUNC",2001-02-28,10,66,11
"JUNCTION","JUNC",2001-03-16,1,58,13
"JUNCTION","JUNC",2001-03-16,2,64,16
"JUNCTION","JUNC",2001-03-16,3,56,11
"JUNCTION","JUNC",2001-03-16,4,58,12
"JUNCTION","JUNC",2001-03-16,5,60,12
"JUNCTION","JUNC",2001-03-16,6,65,13
"JUNCTION","JUNC",2001-03-16,7,58,12
"JUNCTION","JUNC",2001-03-16,8,53,11
"JUNCTION","JUNC",2001-03-16,9,56,12
"JUNCTION","JUNC",2001-03-16,10,52,11
"JUNCTION","JUNC",2001-04-04,1,34,13
"JUNCTION","JUNC",2001-04-04,2,30,11
"JUNCTION","JUNC",2001-04-04,3,25,8
"JUNCTION","JUNC",2001-04-04,4,32,12
"JUNCTION","JUNC",2001-04-04,5,30,9
"JUNCTION","JUNC",2001-04-04,6,30,9
"JUNCTION","JUNC",2001-04-04,7,30,9
"JUNCTION","JUNC",2001-04-04,8,30,10
"JUNCTION","JUNC",2001-04-04,9,34,12
"JUNCTION","JUNC",2001-04-04,10,36,12
"JUNCTION","JUNC",2002-02-21,1,9,2
"JUNCTION","JUNC",2002-02-21,2,10,3
"JUNCTION","JUNC",2002-02-21,3,15,5
"JUNCTION","JUNC",2002-02-21,4,0,0
"JUNCTION","JUNC",2002-02-21,5,18,6
"JUNCTION","JUNC",2002-02-21,6,13,3
"JUNCTION","JUNC",2002-02-21,7,17,3
"JUNCTION","JUNC",2002-02-21,8,15,5
"JUNCTION","JUNC",2002-02-21,9,0,0
"JUNCTION","JUNC",2002-02-21,10,13,4
"JUNCTION","JUNC",2002-03-15,1,20,5
"JUNCTION","JUNC",2002-03-15,2,25,6
"JUNCTION","JUNC",2002-03-15,3,19,5
"JUNCTION","JUNC",2002-03-15,4,18,4
"JUNCTION","JUNC",2002-03-15,5,20,5
"JUNCTION","JUNC",2002-03-15,6,22,5
"JUNCTION","JUNC",2002-03-15,7,17,5
"JUNCTION","JUNC",2002-03-15,8,20,5
"JUNCTION","JUNC",2002-03-15,9,23,5
"JUNCTION","JUNC",2002-03-15,10,15,3
"JUNCTION","JUNC",2002-04-03,1,8,1
"JUNCTION","JUNC",2002-04-03,2,9,3
"JUNCTION","JUNC",2002-04-03,3,0,0
"JUNCTION","JUNC",2002-04-03,4,0,0
"JUNCTION","JUNC",2002-04-03,5,0,0
"JUNCTION","JUNC",2002-04-03,6,9,2
"JUNCTION","JUNC",2002-04-03,7,0,0
"JUNCTION","JUNC",2002-04-03,8,0,0
"JUNCTION","JUNC",2002-04-03,9,10,5
"JUNCTION","JUNC",2002-04-03,10,0,0
"JUNCTION","JUNC",2003-03-06,1,23,4
"JUNCTION","JUNC",2003-03-06,2,20,2
"JUNCTION","JUNC",2003-03-06,3,18,3
"JUNCTION","JUNC",2003-03-06,4,18,3
"JUNCTION","JUNC",2003-03-06,5,13,2
"JUNCTION","JUNC",2003-03-06,6,23,3
"JUNCTION","JUNC",2003-03-06,7,14,2
"JUNCTION","JUNC",2003-03-06,8,13,2
"JUNCTION","JUNC",2003-03-06,9,25,4
"JUNCTION","JUNC",2003-03-06,10,18,3
"JUNCTION","JUNC",2004-02-19,1,44,10
"JUNCTION","JUNC",2004-02-19,2,29,5
"JUNCTION","JUNC",2004-02-19,3,42,10
"JUNCTION","JUNC",2004-02-19,4,41,8
"JUNCTION","JUNC",2004-02-19,5,37,7
"JUNCTION","JUNC",2004-02-19,6,43,9
"JUNCTION","JUNC",2004-02-19,7,30,6
"JUNCTION","JUNC",2004-02-19,8,44,9
"JUNCTION","JUNC",2004-02-19,9,39,8
"JUNCTION","JUNC",2004-02-19,10,30,6
"JUNCTION","JUNC",2004-03-03,1,36,13
"JUNCTION","JUNC",2004-03-03,2,53,16
"JUNCTION","JUNC",2004-03-03,3,29,8
"JUNCTION","JUNC",2004-03-03,4,33,10
"JUNCTION","JUNC",2004-03-03,5,28,8
"JUNCTION","JUNC",2004-03-03,6,43,12
"JUNCTION","JUNC",2004-03-03,7,20,5
"JUNCTION","JUNC",2004-03-03,8,25,7
"JUNCTION","JUNC",2004-03-03,9,23,7
"JUNCTION","JUNC",2004-03-03,10,28,8
"JUNCTION","JUNC",2004-03-18,1,44,15
"JUNCTION","JUNC",2004-03-18,2,48,14
"JUNCTION","JUNC",2004-03-18,3,37,11
"JUNCTION","JUNC",2004-03-18,4,47,17
"JUNCTION","JUNC",2004-03-18,5,44,15
"JUNCTION","JUNC",2004-03-18,6,23,8
"JUNCTION","JUNC",2004-03-18,7,29,9
"JUNCTION","JUNC",2004-03-18,8,23,7
"JUNCTION","JUNC",2004-03-18,9,28,10
"JUNCTION","JUNC",2004-03-18,10,25,9
"JUNCTION","JUNC",2004-03-31,1,23,7
"JUNCTION","JUNC",2004-03-31,2,18,7
"JUNCTION","JUNC",2004-03-31,3,0,0
"JUNCTION","JUNC",2004-03-31,4,10,3
"JUNCTION","JUNC",2004-03-31,5,10,4
"JUNCTION","JUNC",2004-03-31,6,0,0
"JUNCTION","JUNC",2004-03-31,7,0,0
"JUNCTION","JUNC",2004-03-31,8,0,0
"JUNCTION","JUNC",2004-03-31,9,0,0
"JUNCTION","JUNC",2004-03-31,10,0,0
"JUNCTION","JUNC",2005-02-18,1,53,12
"JUNCTION","JUNC",2005-02-18,2,56,15
"JUNCTION","JUNC",2005-02-18,3,46,10
"JUNCTION","JUNC",2005-02-18,4,48,11
"JUNCTION","JUNC",2005-02-18,5,39,10
"JUNCTION","JUNC",2005-02-18,6,46,12
"JUNCTION","JUNC",2005-02-18,7,46,11
"JUNCTION","JUNC",2005-02-18,8,41,9
"JUNCTION","JUNC",2005-02-18,9,48,10
"JUNCTION","JUNC",2005-02-18,10,47,10
"JUNCTION","JUNC",2005-03-03,1,57,9
"JUNCTION","JUNC",2005-03-03,2,62,15
"JUNCTION","JUNC",2005-03-03,3,52,10
"JUNCTION","JUNC",2005-03-03,4,52,9
"JUNCTION","JUNC",2005-03-03,5,57,8
"JUNCTION","JUNC",2005-03-03,6,48,12
"JUNCTION","JUNC",2005-03-03,7,50,11
"JUNCTION","JUNC",2005-03-03,8,44,6
"JUNCTION","JUNC",2005-03-03,9,43,7
"JUNCTION","JUNC",2005-03-03,10,47,10
"JUNCTION","JUNC",2005-03-18,1,56,14
"JUNCTION","JUNC",2005-03-18,2,56,14
"JUNCTION","JUNC",2005-03-18,3,47,12
"JUNCTION","JUNC",2005-03-18,4,55,15
"JUNCTION","JUNC",2005-03-18,5,46,9
"JUNCTION","JUNC",2005-03-18,6,51,10
"JUNCTION","JUNC",2005-03-18,7,46,11
"JUNCTION","JUNC",2005-03-18,8,43,10
"JUNCTION","JUNC",2005-03-18,9,48,13
"JUNCTION","JUNC",2005-03-18,10,43,10
"JUNCTION","JUNC",2005-03-30,1,38,7
"JUNCTION","JUNC",2005-03-30,2,38,6
"JUNCTION","JUNC",2005-03-30,3,25,5
"JUNCTION","JUNC",2005-03-30,4,27,7
"JUNCTION","JUNC",2005-03-30,5,23,7
"JUNCTION","JUNC",2005-03-30,6,38,7
"JUNCTION","JUNC",2005-03-30,7,27,7
"JUNCTION","JUNC",2005-03-30,8,33,7
"JUNCTION","JUNC",2005-03-30,9,20,5
"JUNCTION","JUNC",2005-03-30,10,20,6
"JUNCTION","JUNC",2006-02-22,1,41,6
"JUNCTION","JUNC",2006-02-22,2,48,9
"JUNCTION","JUNC",2006-02-22,3,34,6
"JUNCTION","JUNC",2006-02-22,4,46,8
"JUNCTION","JUNC",2006-02-22,5,38,7
"JUNCTION","JUNC",2006-02-22,6,44,9
"JUNCTION","JUNC",2006-02-22,7,39,7
"JUNCTION","JUNC",2006-02-22,8,28,2
"JUNCTION","JUNC",2006-02-22,9,37,6
"JUNCTION","JUNC",2006-02-22,10,32,6
"JUNCTION","JUNC",2006-03-09,1,57,13
"JUNCTION","JUNC",2006-03-09,2,38,9
"JUNCTION","JUNC",2006-03-09,3,48,12
"JUNCTION","JUNC",2006-03-09,4,42,9
"JUNCTION","JUNC",2006-03-09,5,38,10
"JUNCTION","JUNC",2006-03-09,6,44,10
"JUNCTION","JUNC",2006-03-09,7,46,11
"JUNCTION","JUNC",2006-03-09,8,44,11
"JUNCTION","JUNC",2006-03-09,9,52,13
"JUNCTION","JUNC",2006-03-09,10,38,9
"JUNCTION","JUNC",2006-03-23,1,44,11
"JUNCTION","JUNC",2006-03-23,2,44,11
"JUNCTION","JUNC",2006-03-23,3,39,10
"JUNCTION","JUNC",2006-03-23,4,44,10
"JUNCTION","JUNC",2006-03-23,5,37,9
"JUNCTION","JUNC",2006-03-23,6,43,11
"JUNCTION","JUNC",2006-03-23,7,43,10
"JUNCTION","JUNC",2006-03-23,8,25,6
"JUNCTION","JUNC",2006-03-23,9,30,8
"JUNCTION","JUNC",2006-03-23,10,39,11
"JUNCTION","JUNC",2006-04-05,1,0,0
"JUNCTION","JUNC",2006-04-05,2,0,0
"JUNCTION","JUNC",2006-04-05,3,0,0
"JUNCTION","JUNC",2006-04-05,4,0,0
"JUNCTION","JUNC",2006-04-05,5,0,0
"JUNCTION","JUNC",2006-04-05,6,0,0
"JUNCTION","JUNC",2006-04-05,7,0,0
"JUNCTION","JUNC",2006-04-05,8,0,0
"JUNCTION","JUNC",2006-04-05,9,0,0
"JUNCTION","JUNC",2006-04-05,10,0,0
"JUNCTION","JUNC",2007-02-12,1,15,3
"JUNCTION","JUNC",2007-02-12,2,10,1
"JUNCTION","JUNC",2007-02-12,3,18,3
"JUNCTION","JUNC",2007-02-12,4,11,2
"JUNCTION","JUNC",2007-02-12,5,9,1
"JUNCTION","JUNC",2007-02-12,6,10,2
"JUNCTION","JUNC",2007-02-12,7,5,1
"JUNCTION","JUNC",2007-02-12,8,15,3
"JUNCTION","JUNC",2007-02-12,9,8,1
"JUNCTION","JUNC",2007-02-12,10,10,1
"JUNCTION","JUNC",2007-02-28,1,27,3
"JUNCTION","JUNC",2007-02-28,2,22,1
"JUNCTION","JUNC",2007-02-28,3,23,2
"JUNCTION","JUNC",2007-02-28,4,22,2
"JUNCTION","JUNC",2007-02-28,5,22,1
"JUNCTION","JUNC",2007-02-28,6,22,3
"JUNCTION","JUNC",2007-02-28,7,22,1
"JUNCTION","JUNC",2007-02-28,8,32,1
"JUNCTION","JUNC",2007-02-28,9,25,5
"JUNCTION","JUNC",2007-02-28,10,27,3
"JUNCTION","JUNC",2007-03-15,1,13,2
"JUNCTION","JUNC",2007-03-15,2,18,4
"JUNCTION","JUNC",2007-03-15,3,0,0
"JUNCTION","JUNC",2007-03-15,4,3,0
"JUNCTION","JUNC",2007-03-15,5,0,0
"JUNCTION","JUNC",2007-03-15,6,18,6
"JUNCTION","JUNC",2007-03-15,7,0,0
"JUNCTION","JUNC",2007-03-15,8,0,0
"JUNCTION","JUNC",2007-03-15,9,0,0
"JUNCTION","JUNC",2007-03-15,10,0,0
"JUNCTION","JUNC",2008-02-20,1,39,4
"JUNCTION","JUNC",2008-02-20,2,51,10
"JUNCTION","JUNC",2008-02-20,3,39,5
"JUNCTION","JUNC",2008-02-20,4,50,10
"JUNCTION","JUNC",2008-02-20,5,43,7
"JUNCTION","JUNC",2008-02-20,6,46,8
"JUNCTION","JUNC",2008-02-20,7,38,6
"JUNCTION","JUNC",2008-02-20,8,43,5
"JUNCTION","JUNC",2008-02-20,9,34,3
"JUNCTION","JUNC",2008-02-20,10,39,7
"JUNCTION","JUNC",2008-03-05,1,46,7
"JUNCTION","JUNC",2008-03-05,2,20,2
"JUNCTION","JUNC",2008-03-05,3,36,6
"JUNCTION","JUNC",2008-03-05,4,41,6
"JUNCTION","JUNC",2008-03-05,5,36,5
"JUNCTION","JUNC",2008-03-05,6,38,7
"JUNCTION","JUNC",2008-03-05,7,36,6
"JUNCTION","JUNC",2008-03-05,8,43,7
"JUNCTION","JUNC",2008-03-05,9,46,7
"JUNCTION","JUNC",2008-03-05,10,33,4
"JUNCTION","JUNC",2008-03-20,1,29,8
"JUNCTION","JUNC",2008-03-20,2,33,7
"JUNCTION","JUNC",2008-03-20,3,28,6
"JUNCTION","JUNC",2008-03-20,4,37,7
"JUNCTION","JUNC",2008-03-20,5,29,7
"JUNCTION","JUNC",2008-03-20,6,18,3
"JUNCTION","JUNC",2008-03-20,7,33,8
"JUNCTION","JUNC",2008-03-20,8,15,2
"JUNCTION","JUNC",2008-03-20,9,23,5
"JUNCTION","JUNC",2008-03-20,10,19,4
"JUNCTION","JUNC",2008-04-03,1,19,6
"JUNCTION","JUNC",2008-04-03,2,25,9
"JUNCTION","JUNC",2008-04-03,3,24,7
"JUNCTION","JUNC",2008-04-03,4,27,7
"JUNCTION","JUNC",2008-04-03,5,0,0
"JUNCTION","JUNC",2008-04-03,6,0,0
"JUNCTION","JUNC",2008-04-03,7,0,0
"JUNCTION","JUNC",2008-04-03,8,0,0
"JUNCTION","JUNC",2008-04-03,9,0,0
"JUNCTION","JUNC",2008-04-03,10,0,0
"JUNCTION","JUNC",2008-04-16,1,25,8
"JUNCTION","JUNC",2008-04-16,2,36,11
"JUNCTION","JUNC",2008-04-16,3,20,5
"JUNCTION","JUNC",2008-04-16,4,20,6
"JUNCTION","JUNC",2008-04-16,5,28,7
"JUNCTION","JUNC",2008-04-16,6,28,9
"JUNCTION","JUNC",2008-04-16,7,23,7
"JUNCTION","JUNC",2008-04-16,8,19,4
"JUNCTION","JUNC",2008-04-16,9,20,3
"JUNCTION","JUNC",2008-04-16,10,0,0
"JUNCTION","JUNC",2008-04-30,1,0,0
"JUNCTION","JUNC",2008-04-30,2,0,0
"JUNCTION","JUNC",2008-04-30,3,0,0
"JUNCTION","JUNC",2008-04-30,4,0,0
"JUNCTION","JUNC",2008-04-30,5,0,0
"JUNCTION","JUNC",2008-04-30,6,0,0
"JUNCTION","JUNC",2008-04-30,7,0,0
"JUNCTION","JUNC",2008-04-30,8,0,0
"JUNCTION","JUNC",2008-04-30,9,0,0
"JUNCTION","JUNC",2008-04-30,10,0,0
"JUNCTION","JUNC",2009-02-18,1,46,15
"JUNCTION","JUNC",2009-02-18,2,48,12
"JUNCTION","JUNC",2009-02-18,3,33,10
"JUNCTION","JUNC",2009-02-18,4,33,9
"JUNCTION","JUNC",2009-02-18,5,27,7
"JUNCTION","JUNC",2009-02-18,6,37,12
"JUNCTION","JUNC",2009-02-18,7,28,6
"JUNCTION","JUNC",2009-02-18,8,28,5
"JUNCTION","JUNC",2009-02-18,9,34,11
"JUNCTION","JUNC",2009-02-18,10,36,9
"JUNCTION","JUNC",2009-03-04,1,36,10
"JUNCTION","JUNC",2009-03-04,2,20,5
"JUNCTION","JUNC",2009-03-04,3,36,9
"JUNCTION","JUNC",2009-03-04,4,37,11
"JUNCTION","JUNC",2009-03-04,5,27,7
"JUNCTION","JUNC",2009-03-04,6,41,13
"JUNCTION","JUNC",2009-03-04,7,33,8
"JUNCTION","JUNC",2009-03-04,8,36,11
"JUNCTION","JUNC",2009-03-04,9,44,13
"JUNCTION","JUNC",2009-03-04,10,39,11
"JUNCTION","JUNC",2009-03-16,1,30,8
"JUNCTION","JUNC",2009-03-16,2,29,9
"JUNCTION","JUNC",2009-03-16,3,15,3
"JUNCTION","JUNC",2009-03-16,4,29,4
"JUNCTION","JUNC",2009-03-16,5,33,9
"JUNCTION","JUNC",2009-03-16,6,15,5
"JUNCTION","JUNC",2009-03-16,7,38,15
"JUNCTION","JUNC",2009-03-16,8,36,9
"JUNCTION","JUNC",2009-03-16,9,32,7
"JUNCTION","JUNC",2009-03-16,10,24,7
"JUNCTION","JUNC",2009-04-02,1,33,8
"JUNCTION","JUNC",2009-04-02,2,29,6
"JUNCTION","JUNC",2009-04-02,3,20,3
"JUNCTION","JUNC",2009-04-02,4,18,3
"JUNCTION","JUNC",2009-04-02,5,13,2
"JUNCTION","JUNC",2009-04-02,6,11,2
"JUNCTION","JUNC",2009-04-02,7,18,3
"JUNCTION","JUNC",2009-04-02,8,19,3
"JUNCTION","JUNC",2009-04-02,9,20,2
"JUNCTION","JUNC",2009-04-02,10,22,4
"JUNCTION","JUNC",2009-04-16,1,0,0
"JUNCTION","JUNC",2009-04-16,2,0,0
"JUNCTION","JUNC",2009-04-16,3,0,0
"JUNCTION","JUNC",2009-04-16,4,0,0
"JUNCTION","JUNC",2009-04-16,5,0,0
"JUNCTION","JUNC",2009-04-16,6,0,0
"JUNCTION","JUNC",2009-04-16,7,0,0
"JUNCTION","JUNC",2009-04-16,8,0,0
"JUNCTION","JUNC",2009-04-16,9,0,0
"JUNCTION","JUNC",2009-04-16,10,0,0
"JUNCTION","JUNC",2010-02-18,1,37,5
"JUNCTION","JUNC",2010-02-18,2,36,6
"JUNCTION","JUNC",2010-02-18,3,30,3
"JUNCTION","JUNC",2010-02-18,4,38,7
"JUNCTION","JUNC",2010-02-18,5,23,3
"JUNCTION","JUNC",2010-02-18,6,34,4
"JUNCTION","JUNC",2010-02-18,7,33,3
"JUNCTION","JUNC",2010-02-18,8,20,2
"JUNCTION","JUNC",2010-02-18,9,38,4
"JUNCTION","JUNC",2010-02-18,10,30,4
"JUNCTION","JUNC",2010-03-01,1,37,3
"JUNCTION","JUNC",2010-03-01,2,33,3
"JUNCTION","JUNC",2010-03-01,3,28,4
"JUNCTION","JUNC",2010-03-01,4,32,5
"JUNCTION","JUNC",2010-03-01,5,42,7
"JUNCTION","JUNC",2010-03-01,6,29,4
"JUNCTION","JUNC",2010-03-01,7,38,7
"JUNCTION","JUNC",2010-03-01,8,32,5
"JUNCTION","JUNC",2010-03-01,9,30,3
"JUNCTION","JUNC",2010-03-01,10,27,4
"JUNCTION","JUNC",2010-03-15,1,0,0
"JUNCTION","JUNC",2010-03-15,2,0,0
"JUNCTION","JUNC",2010-03-15,3,0,0
"JUNCTION","JUNC",2010-03-15,4,0,0
"JUNCTION","JUNC",2010-03-15,5,0,0
"JUNCTION","JUNC",2010-03-15,6,0,0
"JUNCTION","JUNC",2010-03-15,7,0,0
"JUNCTION","JUNC",2010-03-15,8,0,0
"JUNCTION","JUNC",2010-03-15,9,0,0
"JUNCTION","JUNC",2010-03-15,10,0,0
"JUNCTION","JUNC",2011-02-23,1,56,12
"JUNCTION","JUNC",2011-02-23,2,51,12
"JUNCTION","JUNC",2011-02-23,3,60,12
"JUNCTION","JUNC",2011-02-23,4,44,8
"JUNCTION","JUNC",2011-02-23,5,60,15
"JUNCTION","JUNC",2011-02-23,6,47,11
"JUNCTION","JUNC",2011-02-23,7,56,13
"JUNCTION","JUNC",2011-02-23,8,41,9
"JUNCTION","JUNC",2011-02-23,9,47,10
"JUNCTION","JUNC",2011-02-23,10,48,11
"JUNCTION","JUNC",2011-03-07,1,66,14
"JUNCTION","JUNC",2011-03-07,2,76,20
"JUNCTION","JUNC",2011-03-07,3,55,14
"JUNCTION","JUNC",2011-03-07,4,61,14
"JUNCTION","JUNC",2011-03-07,5,53,10
"JUNCTION","JUNC",2011-03-07,6,62,16
"JUNCTION","JUNC",2011-03-07,7,56,14
"JUNCTION","JUNC",2011-03-07,8,52,12
"JUNCTION","JUNC",2011-03-07,9,53,12
"JUNCTION","JUNC",2011-03-07,10,53,13
